"file_path";"xpath";"content";"sentence";"paragraph";"kind";"simple_name";"fqn"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[9]/a[4]";"SmoothingPolynomialBicubicSplineInterpolator";"SmoothingPolynomialBicubicSplineInterpolator class performs smoothing of";"In bicubic interpolation,
          the interpolation function is a 3rd-degree polynomial of two variables. The coefficients
          are computed from the function values sampled on a grid, as well as the values of the
          partial derivatives of the function at those grid points.
          From two-dimensional data sampled on a grid, the
          
          BicubicSplineInterpolator computes a
          
          bicubic interpolating function.
          Prior to computing an interpolating function, the
          
          SmoothingPolynomialBicubicSplineInterpolator class performs smoothing of
          the data by computing the polynomial that best fits each of the one-dimensional
          curves along each of the coordinate axes.";"class";"SmoothingPolynomialBicubicSplineInterpolator";"org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[10]/a[1]";"TrivariateGridInterpolator";"TrivariateGridInterpolator is used to find a trivariate real-valued";"A 
          TrivariateGridInterpolator is used to find a trivariate real-valued
          function f which for a given set of tuples
          (xi,yj,zk,
          fijk)
          yields f(xi,yj,zk)=fijk
          to the best accuracy possible. The result is provided as an object implementing the
          
          TrivariateFunction interface. It can therefore be evaluated at any point,
          including a point not belonging to the original set.
          The arrays xi, yj and
          zk must be sorted in increasing order in order to define
          a three-dimensional grid.";"class";"TrivariateGridInterpolator";"org.apache.commons.math3.analysis.interpolation.TrivariateGridInterpolator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[10]/a[2]";"TrivariateFunction";"TrivariateFunction interface.";"A 
          TrivariateGridInterpolator is used to find a trivariate real-valued
          function f which for a given set of tuples
          (xi,yj,zk,
          fijk)
          yields f(xi,yj,zk)=fijk
          to the best accuracy possible. The result is provided as an object implementing the
          
          TrivariateFunction interface. It can therefore be evaluated at any point,
          including a point not belonging to the original set.
          The arrays xi, yj and
          zk must be sorted in increasing order in order to define
          a three-dimensional grid.";"class";"TrivariateFunction";"org.apache.commons.math3.analysis.TrivariateFunction"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[11]/a[2]";"TricubicSplineInterpolator";"TricubicSplineInterpolator computes a";"In tricubic interpolation,
          the interpolation function is a 3rd-degree polynomial of three variables. The coefficients
          are computed from the function values sampled on a grid, as well as the values of the
          partial derivatives of the function at those grid points.
          From three-dimensional data sampled on a grid, the
          
          TricubicSplineInterpolator computes a
          
          tricubic interpolating function.";"class";"TricubicSplineInterpolator";"org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[5]/p/a[1]";"UnivariateIntegrator";"UnivariateIntegrator provides the means to numerically integrate";"A 
          UnivariateIntegrator provides the means to numerically integrate
          
          univariate real-valued functions.
          Commons-Math includes implementations of the following integration algorithms:";"class";"UnivariateIntegrator";"org.apache.commons.math3.analysis.integration.UnivariateIntegrator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[6]/p[2]/a[1]";"PolynomialFunction";"PolynomialFunction class is the most general one, using traditional";"The 
          PolynomialFunction class is the most general one, using traditional
          coefficients arrays. The
          
          PolynomialsUtils utility class provides static factory methods to build
          Chebyshev, Hermite, Jacobi, Laguerre and Legendre polynomials. Coefficients are
          computed using exact fractions so these factory methods can build polynomials
          up to any degree.";"class";"PolynomialFunction";"org.apache.commons.math3.analysis.polynomials.PolynomialFunction"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[6]/p[2]/a[2]";"PolynomialsUtils";"PolynomialsUtils utility class provides static factory methods to build";"The 
          PolynomialFunction class is the most general one, using traditional
          coefficients arrays. The
          
          PolynomialsUtils utility class provides static factory methods to build
          Chebyshev, Hermite, Jacobi, Laguerre and Legendre polynomials. Coefficients are
          computed using exact fractions so these factory methods can build polynomials
          up to any degree.";"class";"PolynomialsUtils";"org.apache.commons.math3.analysis.polynomials.PolynomialsUtils"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[2]/a[1]";"DerivativeStructure";"DerivativeStructure which holds the value and the differentials of a function.";"The core class is 
          DerivativeStructure which holds the value and the differentials of a function. This class
          handles some arbitrary number of free parameters and arbitrary derivation order. It is used
          both as the input and the output type for the 
          UnivariateDifferentiableFunction interface. Any differentiable function should implement this
          interface.";"class";"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[2]/a[2]";"UnivariateDifferentiableFunction";"UnivariateDifferentiableFunction interface.";"The core class is 
          DerivativeStructure which holds the value and the differentials of a function. This class
          handles some arbitrary number of free parameters and arbitrary derivation order. It is used
          both as the input and the output type for the 
          UnivariateDifferentiableFunction interface. Any differentiable function should implement this
          interface.";"class";"UnivariateDifferentiableFunction";"org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[3]/a[1]";"DerivativeStructure";"DerivativeStructure class is that it can be used almost as a number (i.";"The main idea behind the 
          DerivativeStructure class is that it can be used almost as a number (i.e. it can be added,
          multiplied, its square root can be extracted or its cosine computed... However, in addition to
          computed the value itself when doing these computations, the partial derivatives are also computed
          alongside. This is an extension of what is sometimes called Rall's numbers. This extension is
          described in Dan Kalman's paper Doubly Recursive
          Multivariate Automatic Differentiation, Mathematics Magazine, vol. 75, no. 3, June 2002.
          Rall's numbers only hold the first derivative with respect to one free parameter whereas Dan Kalman's
          derivative structures hold all partial derivatives up to any specified order, with respect to any
          number of free parameters. Rall's numbers therefore can be seen as derivative structures for order
          one derivative and one free parameter, and primitive real numbers can be seen as derivative structures
          with zero order derivative and no free parameters.";"class";"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[4]/a";"DerivativeStructure";"DerivativeStructure so it will drive the function to compute all derivatives up to order 3 for";"The workflow of computation of a derivatives of an expression y=f(x) is the following
          one. First we configure an input parameter x of type 
          DerivativeStructure so it will drive the function to compute all derivatives up to order 3 for
          example. Then we compute y=f(x) normally by passing this parameter to the f function.At
          the end, we extract from y the value and the derivatives we want. As we have specified
          3rd order when we built x, we can retrieve the derivatives up to 3rd
          order from y. The following example shows that (the 0 parameter in the DerivativeStructure
          constructor will be explained in the next paragraph):";"class";"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[6]/tt[5]";"z.getPartialDerivative(1)";"if we call z.getPartialDerivative(1), we will not get the first derivative of g";"When we compute y from this setting, what we really do is chain f after the
         identity function, so the net result is that the derivatives are computed with respect to the indexed
         free parameters (i.e. only free parameter number 0 here since there is only one free parameter) of the
         identity function x. Going one step further, if we compute z = g(y), we will also compute
         z as a function of the initial free parameter. The very important consequence is that
         if we call z.getPartialDerivative(1), we will not get the first derivative of g
         with respect to y, but with respect to the free parameter p0: the derivatives
         of g and f will be chained together automatically, without user intervention.";"method";"getPartialDerivative";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure.getPartialDerivative"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[8]/tt[19]";"getPartialDerivative";"getPartialDerivative is a variable arguments method which take as arguments the derivation";"This design also allow a very interesting feature which can be explained with the following example.
         Suppose we have a two arguments function f and a one argument function g. If
         we compute g(f(x, y)) with x and y be two variables, we
         want to be able to compute the partial derivatives dg/dx, dg/dy,
         d2g/dx2 d2g/dxdy d2g/dy2. This does make sense since we combined
         the two functions, and it does make sense despite g is a one argument function only. In order to do
         this, we simply set up x as an identity function of an implicit free parameter
         p0 and y as an identity function of a different implicit free parameter
         p1 and compute everything directly. In order to be able to combine everything, however,
         both x and y must be built with the appropriate dimensions, so they will both
         be declared to handle two free parameters, but x will depend only on parameter 0 while
         y will depend on parameter 1. Here is how we do this (note that
         getPartialDerivative is a variable arguments method which take as arguments the derivation
         order with respect to all free parameters, i.e. the first argument is derivation order with respect to
         free parameter 0 and the second argument is derivation order with respect to free parameter 1):";"class";"getPartialDerivative";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure.getPartialDerivative"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[1]";"UnivariateDifferentiableFunction";"UnivariateDifferentiableFunction interface.";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";"class";"UnivariateDifferentiableFunction";"org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[2]";"DerivativeStructure";"DerivativeStructure to compute addition, subtraction, sine, cosine.";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";"class";"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[3]";"UnivariateFunction";"second method is to write a classical UnivariateFunction and to";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";"class";"UnivariateFunction";"org.apache.commons.math3.analysis.UnivariateFunction"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[4]";"UnivariateFunctionDifferentiator";"UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";"class";"UnivariateFunctionDifferentiator";"org.apache.commons.math3.analysis.differentiation.UnivariateFunctionDifferentiator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[5]";"DerivativeStructure";"DerivativeStructure API, or functions for which user does not have control to the full underlying code";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";"class";"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[10]/a[1]";"UnivariateFunctionDifferentiator";"UnivariateFunctionDifferentiator interface:";"Apache Commons Math provides one implementation of the 
          UnivariateFunctionDifferentiator interface: 
          FiniteDifferencesDifferentiator. This class creates a wrapper that will call the user-provided function
          on a grid sample and will use finite differences to compute the derivatives. It takes care of boundaries
          if the variable is not defined on the whole real line. It is possible to use more points than strictly
          required by the derivation order (for example one can specify an 8-points scheme to compute first
          derivative only). However, one must be aware that tuning the parameters for finite differences is
          highly problem-dependent. Choosing the wrong step size or the wrong number of sampling points can lead
          to huge errors. Finite differences are also not well suited to compute high order derivatives.";"class";"UnivariateFunctionDifferentiator";"org.apache.commons.math3.analysis.differentiation.UnivariateFunctionDifferentiator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[10]/a[2]";"FiniteDifferencesDifferentiator";"FiniteDifferencesDifferentiator.";"Apache Commons Math provides one implementation of the 
          UnivariateFunctionDifferentiator interface: 
          FiniteDifferencesDifferentiator. This class creates a wrapper that will call the user-provided function
          on a grid sample and will use finite differences to compute the derivatives. It takes care of boundaries
          if the variable is not defined on the whole real line. It is possible to use more points than strictly
          required by the derivation order (for example one can specify an 8-points scheme to compute first
          derivative only). However, one must be aware that tuning the parameters for finite differences is
          highly problem-dependent. Choosing the wrong step size or the wrong number of sampling points can lead
          to huge errors. Finite differences are also not well suited to compute high order derivatives.";"class";"FiniteDifferencesDifferentiator";"org.apache.commons.math3.analysis.differentiation.FiniteDifferencesDifferentiator"
"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[11]/a[1]";"UnivariateFunctionDifferentiator";"UnivariateFunctionDifferentiator interface is under development in the related project";"Another implementation of the 
          UnivariateFunctionDifferentiator interface is under development in the related project
          Apache Commons Nabla. This implementation uses
          automatic code analysis and generation at binary level. However, at time of writing
          (end 2012), this project is not yet suitable for production use.";"class";"UnivariateFunctionDifferentiator";"org.apache.commons.math3.analysis.differentiation.UnivariateFunctionDifferentiator"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[2]/p[1]/a";"RealMatrix";"RealMatrix interface represents a matrix with real numbers as";"The 
          RealMatrix interface represents a matrix with real numbers as 
          entries.  The following basic matrix operations are supported:";"class";"RealMatrix";"org.apache.commons.math3.linear.RealMatrix"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[2]/p[3]/a[1]";"Array2DRowRealMatrix";"Array2DRowRealMatrix and";"The three main implementations of the interface are 
        Array2DRowRealMatrix and 
        BlockRealMatrix for dense matrices (the second one being more suited to
        dimensions above 50 or 100) and 
        SparseRealMatrix for sparse matrices.";"class";"Array2DRowRealMatrix";"org.apache.commons.math3.linear.Array2DRowRealMatrix"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[2]/p[3]/a[2]";"BlockRealMatrix";"BlockRealMatrix for dense matrices (the second one being more suited to";"The three main implementations of the interface are 
        Array2DRowRealMatrix and 
        BlockRealMatrix for dense matrices (the second one being more suited to
        dimensions above 50 or 100) and 
        SparseRealMatrix for sparse matrices.";"class";"BlockRealMatrix";"org.apache.commons.math3.linear.BlockRealMatrix"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[2]/p[3]/a[3]";"SparseRealMatrix";"SparseRealMatrix for sparse matrices.";"The three main implementations of the interface are 
        Array2DRowRealMatrix and 
        BlockRealMatrix for dense matrices (the second one being more suited to
        dimensions above 50 or 100) and 
        SparseRealMatrix for sparse matrices.";"class";"SparseRealMatrix";"org.apache.commons.math3.linear.SparseRealMatrix"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[3]/p[1]/a";"RealVector";"RealVector interface represents a vector with real numbers as";"The 
          RealVector interface represents a vector with real numbers as 
          entries.  The following basic matrix operations are supported:";"class";"RealVector";"org.apache.commons.math3.linear.RealVector"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[3]/p[2]/a";"RealVectorFormat";"RealVectorFormat class handles input/output of vectors in a customizable";"The 
          RealVectorFormat class handles input/output of vectors in a customizable
          textual format.";"class";"RealVectorFormat";"org.apache.commons.math3.linear.RealVectorFormat"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[4]/p[1]/a";"DecompositionSolver";"The solve() methods of the DecompositionSolver";"The solve() methods of the DecompositionSolver
          interface support solving linear systems of equations of the form AX=B, either
          in linear sense or in least square sense. A RealMatrix instance is
          used to represent the coefficient matrix of the system. Solving the system is a
          two phases process: first the coefficient matrix is decomposed in some way and
          then a solver built from the decomposition solves the system. This allows to
          compute the decomposition and build the solver only once if several systems have
          to be solved with the same coefficient matrix.";"class";"DecompositionSolver";"org.apache.commons.math3.linear.DecompositionSolver"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[4]/p[1]/tt[2]";"RealMatrix";"A RealMatrix instance is";"The solve() methods of the DecompositionSolver
          interface support solving linear systems of equations of the form AX=B, either
          in linear sense or in least square sense. A RealMatrix instance is
          used to represent the coefficient matrix of the system. Solving the system is a
          two phases process: first the coefficient matrix is decomposed in some way and
          then a solver built from the decomposition solves the system. This allows to
          compute the decomposition and build the solver only once if several systems have
          to be solved with the same coefficient matrix.";"class";"RealMatrix";"org.apache.commons.math3.linear.RealMatrix"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[4]/tt[1]";"RealVector";"Next create a RealVector array to represent the constant";"3.4 Solving linear systems
        
          The solve() methods of the DecompositionSolver
          interface support solving linear systems of equations of the form AX=B, either
          in linear sense or in least square sense. A RealMatrix instance is
          used to represent the coefficient matrix of the system. Solving the system is a
          two phases process: first the coefficient matrix is decomposed in some way and
          then a solver built from the decomposition solves the system. This allows to
          compute the decomposition and build the solver only once if several systems have
          to be solved with the same coefficient matrix.
        
        
          For example, to solve the linear system
          
           2x + 3y - 2z = 1
           -x + 7y + 6x = -2
           4x - 3y - 5z = 1
          
          Start by decomposing the coefficient matrix A (in this case using LU decomposition)
          and build a solver
          
RealMatrix coefficients =
    new Array2DRowRealMatrix(new double[][] { { 2, 3, -2 }, { -1, 7, 6 }, { 4, -3, -5 } },
                       false);
DecompositionSolver solver = new LUDecompositionImpl(coefficients).getSolver();
          
          Next create a RealVector array to represent the constant
          vector B and use solve(RealVector) to solve the system
          
RealVector constants = new ArrayRealVector(new double[] { 1, -2, 1 }, false);
RealVector solution = solver.solve(constants);
          
          The solution vector will contain values for x
          (solution.getEntry(0)), y (solution.getEntry(1)), 
          and z (solution.getEntry(2)) that solve the system.
        
        
          Each type of decomposition has its specific semantics and constraints on
          the coefficient matrix as shown in the following table. For algorithms that
          solve AX=B in least squares sense the value returned for X is such that the
          residual AX-B has minimal norm. If an exact solution exist (i.e. if for some
          X the residual AX-B is exactly 0), then this exact solution is also the solution
          in least square sense. This implies that algorithms suited for least squares
          problems can also be used to solve exact problems, but the reverse is not true. 
        
        
          Decomposition algorithmsNamecoefficients matrixproblem typeLUsquareexact solution onlyCholeskysymmetric positive definiteexact solution onlyQRanyleast squares solutioneigen decompositionsquareexact solution onlySVDanyleast squares solution
          It is possible to use a simple array of double instead of a RealVector.
          In this case, the solution will be provided also as an array of double.
        
        
          It is possible to solve multiple systems with the same coefficient matrix 
          in one method call.  To do this, create a matrix whose column vectors correspond 
          to the constant vectors for the systems to be solved and use solve(RealMatrix),
          which returns a matrix with column vectors representing the solutions.";"class";"RealVector";"org.apache.commons.math3.linear.RealVector"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[4]/tt[2]";"solve(RealVector)";"vector B and use solve(RealVector) to solve the system";"3.4 Solving linear systems
        
          The solve() methods of the DecompositionSolver
          interface support solving linear systems of equations of the form AX=B, either
          in linear sense or in least square sense. A RealMatrix instance is
          used to represent the coefficient matrix of the system. Solving the system is a
          two phases process: first the coefficient matrix is decomposed in some way and
          then a solver built from the decomposition solves the system. This allows to
          compute the decomposition and build the solver only once if several systems have
          to be solved with the same coefficient matrix.
        
        
          For example, to solve the linear system
          
           2x + 3y - 2z = 1
           -x + 7y + 6x = -2
           4x - 3y - 5z = 1
          
          Start by decomposing the coefficient matrix A (in this case using LU decomposition)
          and build a solver
          
RealMatrix coefficients =
    new Array2DRowRealMatrix(new double[][] { { 2, 3, -2 }, { -1, 7, 6 }, { 4, -3, -5 } },
                       false);
DecompositionSolver solver = new LUDecompositionImpl(coefficients).getSolver();
          
          Next create a RealVector array to represent the constant
          vector B and use solve(RealVector) to solve the system
          
RealVector constants = new ArrayRealVector(new double[] { 1, -2, 1 }, false);
RealVector solution = solver.solve(constants);
          
          The solution vector will contain values for x
          (solution.getEntry(0)), y (solution.getEntry(1)), 
          and z (solution.getEntry(2)) that solve the system.
        
        
          Each type of decomposition has its specific semantics and constraints on
          the coefficient matrix as shown in the following table. For algorithms that
          solve AX=B in least squares sense the value returned for X is such that the
          residual AX-B has minimal norm. If an exact solution exist (i.e. if for some
          X the residual AX-B is exactly 0), then this exact solution is also the solution
          in least square sense. This implies that algorithms suited for least squares
          problems can also be used to solve exact problems, but the reverse is not true. 
        
        
          Decomposition algorithmsNamecoefficients matrixproblem typeLUsquareexact solution onlyCholeskysymmetric positive definiteexact solution onlyQRanyleast squares solutioneigen decompositionsquareexact solution onlySVDanyleast squares solution
          It is possible to use a simple array of double instead of a RealVector.
          In this case, the solution will be provided also as an array of double.
        
        
          It is possible to solve multiple systems with the same coefficient matrix 
          in one method call.  To do this, create a matrix whose column vectors correspond 
          to the constant vectors for the systems to be solved and use solve(RealMatrix),
          which returns a matrix with column vectors representing the solutions.";"method";"solve";"org.apache.commons.math3.linear.DecompositionSolver.solve"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[4]/tt[4]";"solution.getEntry(0)";"(solution.getEntry(0)), y (solution.";"3.4 Solving linear systems
        
          The solve() methods of the DecompositionSolver
          interface support solving linear systems of equations of the form AX=B, either
          in linear sense or in least square sense. A RealMatrix instance is
          used to represent the coefficient matrix of the system. Solving the system is a
          two phases process: first the coefficient matrix is decomposed in some way and
          then a solver built from the decomposition solves the system. This allows to
          compute the decomposition and build the solver only once if several systems have
          to be solved with the same coefficient matrix.
        
        
          For example, to solve the linear system
          
           2x + 3y - 2z = 1
           -x + 7y + 6x = -2
           4x - 3y - 5z = 1
          
          Start by decomposing the coefficient matrix A (in this case using LU decomposition)
          and build a solver
          
RealMatrix coefficients =
    new Array2DRowRealMatrix(new double[][] { { 2, 3, -2 }, { -1, 7, 6 }, { 4, -3, -5 } },
                       false);
DecompositionSolver solver = new LUDecompositionImpl(coefficients).getSolver();
          
          Next create a RealVector array to represent the constant
          vector B and use solve(RealVector) to solve the system
          
RealVector constants = new ArrayRealVector(new double[] { 1, -2, 1 }, false);
RealVector solution = solver.solve(constants);
          
          The solution vector will contain values for x
          (solution.getEntry(0)), y (solution.getEntry(1)), 
          and z (solution.getEntry(2)) that solve the system.
        
        
          Each type of decomposition has its specific semantics and constraints on
          the coefficient matrix as shown in the following table. For algorithms that
          solve AX=B in least squares sense the value returned for X is such that the
          residual AX-B has minimal norm. If an exact solution exist (i.e. if for some
          X the residual AX-B is exactly 0), then this exact solution is also the solution
          in least square sense. This implies that algorithms suited for least squares
          problems can also be used to solve exact problems, but the reverse is not true. 
        
        
          Decomposition algorithmsNamecoefficients matrixproblem typeLUsquareexact solution onlyCholeskysymmetric positive definiteexact solution onlyQRanyleast squares solutioneigen decompositionsquareexact solution onlySVDanyleast squares solution
          It is possible to use a simple array of double instead of a RealVector.
          In this case, the solution will be provided also as an array of double.
        
        
          It is possible to solve multiple systems with the same coefficient matrix 
          in one method call.  To do this, create a matrix whose column vectors correspond 
          to the constant vectors for the systems to be solved and use solve(RealMatrix),
          which returns a matrix with column vectors representing the solutions.";"method";"getEntry";"org.apache.commons.math3.linear.RealVector.getEntry"
"math/doc/manual3.1/math/userguide/linear.html";"/html/body/div[4]/div/div/div[4]/tt[5]";"solution.getEntry(1)";"getEntry(0)), y (solution.getEntry(1)),";"3.4 Solving linear systems
        
          The solve() methods of the DecompositionSolver
          interface support solving linear systems of equations of the form AX=B, either
          in linear sense or in least square sense. A RealMatrix instance is
          used to represent the coefficient matrix of the system. Solving the system is a
          two phases process: first the coefficient matrix is decomposed in some way and
          then a solver built from the decomposition solves the system. This allows to
          compute the decomposition and build the solver only once if several systems have
          to be solved with the same coefficient matrix.
        
        
          For example, to solve the linear system
          
           2x + 3y - 2z = 1
           -x + 7y + 6x = -2
           4x - 3y - 5z = 1
          
          Start by decomposing the coefficient matrix A (in this case using LU decomposition)
          and build a solver
          
RealMatrix coefficients =
    new Array2DRowRealMatrix(new double[][] { { 2, 3, -2 }, { -1, 7, 6 }, { 4, -3, -5 } },
                       false);
DecompositionSolver solver = new LUDecompositionImpl(coefficients).getSolver();
          
          Next create a RealVector array to represent the constant
          vector B and use solve(RealVector) to solve the system
          
RealVector constants = new ArrayRealVector(new double[] { 1, -2, 1 }, false);
RealVector solution = solver.solve(constants);
          
          The solution vector will contain values for x
          (solution.getEntry(0)), y (solution.getEntry(1)), 
          and z (solution.getEntry(2)) that solve the system.
        
        
          Each type of decomposition has its specific semantics and constraints on
          the coefficient matrix as shown in the following table. For algorithms that
          solve AX=B in least squares sense the value returned for X is such that the
          residual AX-B has minimal norm. If an exact solution exist (i.e. if for some
          X the residual AX-B is exactly 0), then this exact solution is also the solution
          in least square sense. This implies that algorithms suited for least squares
          problems can also be used to solve exact problems, but the reverse is not true. 
        
        
          Decomposition algorithmsNamecoefficients matrixproblem typeLUsquareexact solution onlyCholeskysymmetric positive definiteexact solution onlyQRanyleast squares solutioneigen decompositionsquareexact solution onlySVDanyleast squares solution
          It is possible to use a simple array of double instead of a RealVector.
          In this case, the solution will be provided also as an array of double.
        
        
          It is possible to solve multiple systems with the same coefficient matrix 
          in one method call.  To do this, create a matrix whose column vectors correspond 
          to the constant vectors for the systems to be solved and use solve(RealMatrix),
          which returns a matrix with column vectors representing the solutions.";"method";"getEntry";"org.apache.commons.math3.linear.RealVector.getEntry"
