"id";"code_reference_id";"code_element_id";"index";"rationale";"linker_name";"release_link_set_id";"first_link_id";"id";"url";"file_path";"xpath";"index_from";"index_to";"project_id";"project_release_id";"content";"source";"original_kind_hint_id";"kind_hint_id";"snippet_id";"declaration";"index";"sentence";"paragraph";"parent_reference_id";"child_index";"title_content_type_id";"title_object_id";"local_content_type_id";"local_object_id";"mid_content_type_id";"mid_object_id";"global_content_type_id";"global_object_id";"resource_content_type_id";"resource_object_id";"id";"codebase_id";"simple_name";"fqn";"kind_id";"deprecated";"abstract";"eclipse_handle";"attcontainer_id";"index";"parser";"id";"kind";"is_type";"is_file";"is_attribute";"is_value"
246;846;10111;0;;"javaclass";234;234;846;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[7]/tt";0;0;8;2;"BrentSolver";"d";2;2;;"f";103;"The BrentSolver uses the Brent-Dekker algorithm which is";"The BrentSolver uses the Brent-Dekker algorithm which is
          fast and robust.  If there are multiple roots in the interval,
          or there is a large domain of indeterminacy, the
          algorithm will converge to a random root in the interval without
          indication that there are problems.  Interestingly, the examined text
          book implementations all disagree in details of the convergence
          criteria.  Also each implementation had problems for one of the test
          cases, so the expressions had to be fudged further. Don't expect to
          get exactly the same root values as for other implementations of this
          algorithm.";;0;;;27;90;27;87;26;17;25;7;10111;2;"BrentSolver";"org.apache.commons.math3.analysis.solvers.BrentSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
247;847;10461;0;;"javaclass";235;235;847;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[8]/tt";0;0;8;2;"BracketingNthOrderBrentSolver";"d";2;2;;"f";104;"The BracketingNthOrderBrentSolver uses an extension of the";"The BracketingNthOrderBrentSolver uses an extension of the
          Brent-Dekker algorithm which uses inverse nth order polynomial
          interpolation instead of inverse quadratic interpolation, and which allows
          selection of the side of the convergence interval for result bracketing.
          This is now the recommended algorithm for most users since it has the
          largest order, doesn't require derivatives, has guaranteed convergence
          and allows result bracket selection.";;0;;;27;90;27;87;26;17;25;7;10461;2;"BracketingNthOrderBrentSolver";"org.apache.commons.math3.analysis.solvers.BracketingNthOrderBrentSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
248;848;10478;0;;"javaclass";236;236;848;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[9]/tt";0;0;8;2;"SecantSolver";"d";2;2;;"f";105;"The SecantSolver uses a straightforward secant";"The SecantSolver uses a straightforward secant
          algorithm which does not bracket the search and therefore does not
          guarantee convergence.  It may be faster than Brent on some well-behaved
          functions.";;0;;;27;90;27;87;26;17;25;7;10478;2;"SecantSolver";"org.apache.commons.math3.analysis.solvers.SecantSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
249;849;10332;0;;"javaclass";237;237;849;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[10]/tt";0;0;8;2;"RegulaFalsiSolver";"d";2;2;;"f";106;"The RegulaFalsiSolver is variation of secant preserving";"The RegulaFalsiSolver is variation of secant preserving
          bracketing, but then it may be slow, as one end point of the search interval
          will become fixed after and only the other end point will converge to the root,
          hence resulting in a search interval size that does not decrease to zero.";;0;;;27;90;27;87;26;17;25;7;10332;2;"RegulaFalsiSolver";"org.apache.commons.math3.analysis.solvers.RegulaFalsiSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
250;850;10240;0;;"javaclass";238;238;850;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[11]/tt[1]";0;0;8;2;"IllinoisSolver";"d";2;2;;"f";107;"The IllinoisSolver and PegasusSolver are";"The IllinoisSolver and PegasusSolver are
          well-known variations of regula falsi that fix the problem of stuck
          end points by slightly weighting one endpoint to balance the interval
          at next iteration. Pegasus is often faster than Illinois. Pegasus may
          be the algorithm of choice for selecting a specific side of the convergence
          interval.";;0;;;27;90;27;87;26;17;25;7;10240;2;"IllinoisSolver";"org.apache.commons.math3.analysis.solvers.IllinoisSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
251;851;10317;0;;"javaclass";239;239;851;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[11]/tt[2]";0;0;8;2;"PegasusSolver";"d";2;2;;"f";108;"The IllinoisSolver and PegasusSolver are";"The IllinoisSolver and PegasusSolver are
          well-known variations of regula falsi that fix the problem of stuck
          end points by slightly weighting one endpoint to balance the interval
          at next iteration. Pegasus is often faster than Illinois. Pegasus may
          be the algorithm of choice for selecting a specific side of the convergence
          interval.";;0;;;27;90;27;87;26;17;25;7;10317;2;"PegasusSolver";"org.apache.commons.math3.analysis.solvers.PegasusSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
252;852;10081;0;;"javaclass";240;240;852;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[12]/tt";0;0;8;2;"BisectionSolver";"d";2;2;;"f";109;"The BisectionSolver is included for completeness and for";"The BisectionSolver is included for completeness and for
          establishing a fall back in cases of emergency.  The algorithm is
          simple, most likely bug free and guaranteed to converge even in very
          adverse circumstances which might cause other algorithms to
          malfunction.  The drawback is of course that it is also guaranteed
          to be slow.";;0;;;27;90;27;87;26;17;25;7;10081;2;"BisectionSolver";"org.apache.commons.math3.analysis.solvers.BisectionSolver";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
253;853;10166;0;;"javaclass";241;241;853;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[3]/p[13]/tt";0;0;8;2;"UnivariateSolver";"d";2;2;;"f";110;"The UnivariateSolver interface exposes many";"The UnivariateSolver interface exposes many
          properties to control the convergence of a solver.  The accuracy properties
          are set at solver instance creation and cannot be changed afterwards,
          there are only getters to retriveve their values, no setters are available.";;0;;;27;90;27;87;26;17;25;7;10166;2;"UnivariateSolver";"org.apache.commons.math3.analysis.solvers.UnivariateSolver";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
254;854;9791;0;;"javaclass";242;242;854;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[1]/a[1]";0;0;8;2;"UnivariateInterpolator";"d";2;2;;"f";112;"UnivariateInterpolator is used to find a univariate real-valued";"A 
          UnivariateInterpolator is used to find a univariate real-valued
          function f which for a given set of ordered pairs 
          (xi,yi) yields
          f(xi)=yi to the best accuracy possible. The result
          is provided as an object implementing the 
          UnivariateFunction interface. It can therefore be evaluated at any point,
          including point not belonging to the original set.
          Currently, only an interpolator for generating natural cubic splines and a polynomial
          interpolator are available.  There is no interpolator factory, mainly because the
          interpolation algorithm is more determined by the kind of the interpolated function
          rather than the set of points to interpolate.
          There aren't currently any accuracy controls either, as interpolation
          accuracy is in general determined by the algorithm.";;0;;;27;91;27;87;26;17;25;7;9791;2;"UnivariateInterpolator";"org.apache.commons.math3.analysis.interpolation.UnivariateInterpolator";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
255;858;8839;0;;"javaclass";243;243;858;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[1]/a[2]";0;0;8;2;"UnivariateFunction";"d";2;2;;"f";117;"UnivariateFunction interface.";"A 
          UnivariateInterpolator is used to find a univariate real-valued
          function f which for a given set of ordered pairs 
          (xi,yi) yields
          f(xi)=yi to the best accuracy possible. The result
          is provided as an object implementing the 
          UnivariateFunction interface. It can therefore be evaluated at any point,
          including point not belonging to the original set.
          Currently, only an interpolator for generating natural cubic splines and a polynomial
          interpolator are available.  There is no interpolator factory, mainly because the
          interpolation algorithm is more determined by the kind of the interpolated function
          rather than the set of points to interpolate.
          There aren't currently any accuracy controls either, as interpolation
          accuracy is in general determined by the algorithm.";;0;;;27;91;27;87;26;17;25;7;8839;2;"UnivariateFunction";"org.apache.commons.math3.analysis.UnivariateFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
256;862;9895;0;;"javaclass";244;244;862;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[7]/a[2]";0;0;8;2;"HermiteInterpolator";"d";2;2;;"f";126;"The HermiteInterpolator";"Hermite interpolation
          is an interpolation method that can use derivatives in addition to function values at sample points. The HermiteInterpolator
          class implements this method for vector-valued functions. The sampling points can have any spacing (there are
          no requirements for a regular grid) and some points may provide derivatives while others don't provide them
          (or provide derivatives to a smaller order). Points are added one at a time, as shown in the following example:";;0;;;27;91;27;87;26;17;25;7;9895;2;"HermiteInterpolator";"org.apache.commons.math3.analysis.interpolation.HermiteInterpolator";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
257;863;9803;0;;"javaclass";245;245;863;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[8]/a[1]";0;0;8;2;"BivariateGridInterpolator";"d";2;2;;"f";127;"BivariateGridInterpolator is used to find a bivariate real-valued";"A 
          BivariateGridInterpolator is used to find a bivariate real-valued
          function f which for a given set of tuples
          (xi,yj,fij)
          yields f(xi,yj)=fij to the best accuracy
          possible. The result is provided as an object implementing the
          
          BivariateFunction interface. It can therefore be evaluated at any point,
          including a point not belonging to the original set.
          The arrays xi and yj must be
          sorted in increasing order in order to define a two-dimensional grid.";;0;;;27;91;27;87;26;17;25;7;9803;2;"BivariateGridInterpolator";"org.apache.commons.math3.analysis.interpolation.BivariateGridInterpolator";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
258;868;8823;0;;"javaclass";246;246;868;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[8]/a[2]";0;0;8;2;"BivariateFunction";"d";2;2;;"f";133;"BivariateFunction interface.";"A 
          BivariateGridInterpolator is used to find a bivariate real-valued
          function f which for a given set of tuples
          (xi,yj,fij)
          yields f(xi,yj)=fij to the best accuracy
          possible. The result is provided as an object implementing the
          
          BivariateFunction interface. It can therefore be evaluated at any point,
          including a point not belonging to the original set.
          The arrays xi and yj must be
          sorted in increasing order in order to define a two-dimensional grid.";;0;;;27;91;27;87;26;17;25;7;8823;2;"BivariateFunction";"org.apache.commons.math3.analysis.BivariateFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
259;871;9925;0;;"javaclass";247;247;871;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[9]/a[2]";0;0;8;2;"BicubicSplineInterpolator";"d";2;2;;"f";137;"BicubicSplineInterpolator computes a";"In bicubic interpolation,
          the interpolation function is a 3rd-degree polynomial of two variables. The coefficients
          are computed from the function values sampled on a grid, as well as the values of the
          partial derivatives of the function at those grid points.
          From two-dimensional data sampled on a grid, the
          
          BicubicSplineInterpolator computes a
          
          bicubic interpolating function.
          Prior to computing an interpolating function, the
          
          SmoothingPolynomialBicubicSplineInterpolator class performs smoothing of
          the data by computing the polynomial that best fits each of the one-dimensional
          curves along each of the coordinate axes.";;0;;;27;91;27;87;26;17;25;7;9925;2;"BicubicSplineInterpolator";"org.apache.commons.math3.analysis.interpolation.BicubicSplineInterpolator";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
260;873;9883;0;;"javaclass";248;248;873;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[9]/a[4]";0;0;8;2;"SmoothingPolynomialBicubicSplineInterpolator";"d";2;2;;"f";139;"SmoothingPolynomialBicubicSplineInterpolator class performs smoothing of";"In bicubic interpolation,
          the interpolation function is a 3rd-degree polynomial of two variables. The coefficients
          are computed from the function values sampled on a grid, as well as the values of the
          partial derivatives of the function at those grid points.
          From two-dimensional data sampled on a grid, the
          
          BicubicSplineInterpolator computes a
          
          bicubic interpolating function.
          Prior to computing an interpolating function, the
          
          SmoothingPolynomialBicubicSplineInterpolator class performs smoothing of
          the data by computing the polynomial that best fits each of the one-dimensional
          curves along each of the coordinate axes.";;0;;;27;91;27;87;26;17;25;7;9883;2;"SmoothingPolynomialBicubicSplineInterpolator";"org.apache.commons.math3.analysis.interpolation.SmoothingPolynomialBicubicSplineInterpolator";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
261;874;9821;0;;"javaclass";249;249;874;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[10]/a[1]";0;0;8;2;"TrivariateGridInterpolator";"d";2;2;;"f";140;"TrivariateGridInterpolator is used to find a trivariate real-valued";"A 
          TrivariateGridInterpolator is used to find a trivariate real-valued
          function f which for a given set of tuples
          (xi,yj,zk,
          fijk)
          yields f(xi,yj,zk)=fijk
          to the best accuracy possible. The result is provided as an object implementing the
          
          TrivariateFunction interface. It can therefore be evaluated at any point,
          including a point not belonging to the original set.
          The arrays xi, yj and
          zk must be sorted in increasing order in order to define
          a three-dimensional grid.";;0;;;27;91;27;87;26;17;25;7;9821;2;"TrivariateGridInterpolator";"org.apache.commons.math3.analysis.interpolation.TrivariateGridInterpolator";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
262;880;8854;0;;"javaclass";250;250;880;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[10]/a[2]";0;0;8;2;"TrivariateFunction";"d";2;2;;"f";147;"TrivariateFunction interface.";"A 
          TrivariateGridInterpolator is used to find a trivariate real-valued
          function f which for a given set of tuples
          (xi,yj,zk,
          fijk)
          yields f(xi,yj,zk)=fijk
          to the best accuracy possible. The result is provided as an object implementing the
          
          TrivariateFunction interface. It can therefore be evaluated at any point,
          including a point not belonging to the original set.
          The arrays xi, yj and
          zk must be sorted in increasing order in order to define
          a three-dimensional grid.";;0;;;27;91;27;87;26;17;25;7;8854;2;"TrivariateFunction";"org.apache.commons.math3.analysis.TrivariateFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
263;884;9942;0;;"javaclass";251;251;884;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[4]/p[11]/a[2]";0;0;8;2;"TricubicSplineInterpolator";"d";2;2;;"f";152;"TricubicSplineInterpolator computes a";"In tricubic interpolation,
          the interpolation function is a 3rd-degree polynomial of three variables. The coefficients
          are computed from the function values sampled on a grid, as well as the values of the
          partial derivatives of the function at those grid points.
          From three-dimensional data sampled on a grid, the
          
          TricubicSplineInterpolator computes a
          
          tricubic interpolating function.";;0;;;27;91;27;87;26;17;25;7;9942;2;"TricubicSplineInterpolator";"org.apache.commons.math3.analysis.interpolation.TricubicSplineInterpolator";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
264;886;9707;0;;"javaclass";252;252;886;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[5]/p/a[1]";0;0;8;2;"UnivariateIntegrator";"d";2;2;;"f";155;"UnivariateIntegrator provides the means to numerically integrate";"A 
          UnivariateIntegrator provides the means to numerically integrate
          
          univariate real-valued functions.
          Commons-Math includes implementations of the following integration algorithms:";;0;;;27;92;27;87;26;17;25;7;9707;2;"UnivariateIntegrator";"org.apache.commons.math3.analysis.integration.UnivariateIntegrator";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
265;894;10009;0;;"javaclass";253;253;894;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[6]/p[2]/a[1]";0;0;8;2;"PolynomialFunction";"d";2;2;;"f";163;"PolynomialFunction class is the most general one, using traditional";"The 
          PolynomialFunction class is the most general one, using traditional
          coefficients arrays. The
          
          PolynomialsUtils utility class provides static factory methods to build
          Chebyshev, Hermite, Jacobi, Laguerre and Legendre polynomials. Coefficients are
          computed using exact fractions so these factory methods can build polynomials
          up to any degree.";;0;;;27;93;27;87;26;17;25;7;10009;2;"PolynomialFunction";"org.apache.commons.math3.analysis.polynomials.PolynomialFunction";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
266;895;9979;0;;"javaclass";254;254;895;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[6]/p[2]/a[2]";0;0;8;2;"PolynomialsUtils";"d";2;2;;"f";164;"PolynomialsUtils utility class provides static factory methods to build";"The 
          PolynomialFunction class is the most general one, using traditional
          coefficients arrays. The
          
          PolynomialsUtils utility class provides static factory methods to build
          Chebyshev, Hermite, Jacobi, Laguerre and Legendre polynomials. Coefficients are
          computed using exact fractions so these factory methods can build polynomials
          up to any degree.";;0;;;27;93;27;87;26;17;25;7;9979;2;"PolynomialsUtils";"org.apache.commons.math3.analysis.polynomials.PolynomialsUtils";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
267;898;8965;0;;"javaclass";255;255;898;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[2]/a[1]";0;0;8;2;"DerivativeStructure";"d";2;2;;"f";167;"DerivativeStructure which holds the value and the differentials of a function.";"The core class is 
          DerivativeStructure which holds the value and the differentials of a function. This class
          handles some arbitrary number of free parameters and arbitrary derivation order. It is used
          both as the input and the output type for the 
          UnivariateDifferentiableFunction interface. Any differentiable function should implement this
          interface.";;0;;;27;94;27;87;26;17;25;7;8965;2;"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
268;899;9052;0;;"javaclass";256;256;899;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[2]/a[2]";0;0;8;2;"UnivariateDifferentiableFunction";"d";2;2;;"f";168;"UnivariateDifferentiableFunction interface.";"The core class is 
          DerivativeStructure which holds the value and the differentials of a function. This class
          handles some arbitrary number of free parameters and arbitrary derivation order. It is used
          both as the input and the output type for the 
          UnivariateDifferentiableFunction interface. Any differentiable function should implement this
          interface.";;0;;;27;94;27;87;26;17;25;7;9052;2;"UnivariateDifferentiableFunction";"org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
269;900;8965;0;;"javaclass";257;257;900;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[3]/a[1]";0;0;8;2;"DerivativeStructure";"d";2;2;;"f";169;"DerivativeStructure class is that it can be used almost as a number (i.";"The main idea behind the 
          DerivativeStructure class is that it can be used almost as a number (i.e. it can be added,
          multiplied, its square root can be extracted or its cosine computed... However, in addition to
          computed the value itself when doing these computations, the partial derivatives are also computed
          alongside. This is an extension of what is sometimes called Rall's numbers. This extension is
          described in Dan Kalman's paper Doubly Recursive
          Multivariate Automatic Differentiation, Mathematics Magazine, vol. 75, no. 3, June 2002.
          Rall's numbers only hold the first derivative with respect to one free parameter whereas Dan Kalman's
          derivative structures hold all partial derivatives up to any specified order, with respect to any
          number of free parameters. Rall's numbers therefore can be seen as derivative structures for order
          one derivative and one free parameter, and primitive real numbers can be seen as derivative structures
          with zero order derivative and no free parameters.";;0;;;27;94;27;87;26;17;25;7;8965;2;"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
270;902;8965;0;;"javaclass";258;258;902;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[4]/a";0;0;8;2;"DerivativeStructure";"d";2;2;;"f";173;"DerivativeStructure so it will drive the function to compute all derivatives up to order 3 for";"The workflow of computation of a derivatives of an expression y=f(x) is the following
          one. First we configure an input parameter x of type 
          DerivativeStructure so it will drive the function to compute all derivatives up to order 3 for
          example. Then we compute y=f(x) normally by passing this parameter to the f function.At
          the end, we extract from y the value and the derivatives we want. As we have specified
          3rd order when we built x, we can retrieve the derivatives up to 3rd
          order from y. The following example shows that (the 0 parameter in the DerivativeStructure
          constructor will be explained in the next paragraph):";;0;;;27;94;27;87;26;17;25;7;8965;2;"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
364;909;9228;0;;"javamethod";334;334;909;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[6]/tt[5]";0;0;8;2;"z.getPartialDerivative(1)";"d";5;5;;"f";195;"if we call z.getPartialDerivative(1), we will not get the first derivative of g";"When we compute y from this setting, what we really do is chain f after the
         identity function, so the net result is that the derivatives are computed with respect to the indexed
         free parameters (i.e. only free parameter number 0 here since there is only one free parameter) of the
         identity function x. Going one step further, if we compute z = g(y), we will also compute
         z as a function of the initial free parameter. The very important consequence is that
         if we call z.getPartialDerivative(1), we will not get the first derivative of g
         with respect to y, but with respect to the free parameter p0: the derivatives
         of g and f will be chained together automatically, without user intervention.";908;0;;;27;94;27;87;26;17;25;7;9228;2;"getPartialDerivative";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure.getPartialDerivative";5;"f";"f";"Err:512";;0;"java";5;"method";"f";"f";"f";"f"
483;919;9228;0;;"javageneric";414;414;919;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[8]/tt[19]";0;0;8;2;"getPartialDerivative";"d";2;30;;"f";217;"getPartialDerivative is a variable arguments method which take as arguments the derivation";"This design also allow a very interesting feature which can be explained with the following example.
         Suppose we have a two arguments function f and a one argument function g. If
         we compute g(f(x, y)) with x and y be two variables, we
         want to be able to compute the partial derivatives dg/dx, dg/dy,
         d2g/dx2 d2g/dxdy d2g/dy2. This does make sense since we combined
         the two functions, and it does make sense despite g is a one argument function only. In order to do
         this, we simply set up x as an identity function of an implicit free parameter
         p0 and y as an identity function of a different implicit free parameter
         p1 and compute everything directly. In order to be able to combine everything, however,
         both x and y must be built with the appropriate dimensions, so they will both
         be declared to handle two free parameters, but x will depend only on parameter 0 while
         y will depend on parameter 1. Here is how we do this (note that
         getPartialDerivative is a variable arguments method which take as arguments the derivation
         order with respect to all free parameters, i.e. the first argument is derivation order with respect to
         free parameter 0 and the second argument is derivation order with respect to free parameter 1):";;0;;;27;94;27;87;26;17;25;7;9228;2;"getPartialDerivative";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure.getPartialDerivative";5;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
271;920;9052;0;;"javaclass";259;259;920;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[1]";0;0;8;2;"UnivariateDifferentiableFunction";"d";2;2;;"f";218;"UnivariateDifferentiableFunction interface.";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";;0;;;27;94;27;87;26;17;25;7;9052;2;"UnivariateDifferentiableFunction";"org.apache.commons.math3.analysis.differentiation.UnivariateDifferentiableFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
272;921;8965;0;;"javaclass";260;260;921;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[2]";0;0;8;2;"DerivativeStructure";"d";2;2;;"f";219;"DerivativeStructure to compute addition, subtraction, sine, cosine.";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";;0;;;27;94;27;87;26;17;25;7;8965;2;"DerivativeStructure";"org.apache.commons.math3.analysis.differentiation.DerivativeStructure";2;"f";"f";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
273;922;8839;0;;"javaclass";261;261;922;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[3]";0;0;8;2;"UnivariateFunction";"d";2;2;;"f";220;"second method is to write a classical UnivariateFunction and to";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";;0;;;27;94;27;87;26;17;25;7;8839;2;"UnivariateFunction";"org.apache.commons.math3.analysis.UnivariateFunction";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
274;923;8917;0;;"javaclass";262;262;923;;"math/doc/manual3.1/math/userguide/analysis.html";"/html/body/div[4]/div/div/div[7]/p[9]/a[4]";0;0;8;2;"UnivariateFunctionDifferentiator";"d";2;2;;"f";221;"UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.";"There are several ways a user can create an implementation of the 
          UnivariateDifferentiableFunction interface. The first method is to simply write it directly using
          the appropriate methods from 
          DerivativeStructure to compute addition, subtraction, sine, cosine... This is often quite
          straigthforward and there is no need to remember the rules for differentiation: the user code only
          represent the function itself, the differentials will be computed automatically under the hood. The
          second method is to write a classical UnivariateFunction and to
          pass it to an existing implementation of the 
          UnivariateFunctionDifferentiator interface to retrieve a differentiated version of the same function.
          The first method is more suited to small functions for which user already control all the underlying code.
          The second method is more suited to either large functions that would be cumbersome to write using the
          
          DerivativeStructure API, or functions for which user does not have control to the full underlying code
          (for example functions that call external libraries).";;0;;;27;94;27;87;26;17;25;7;8917;2;"UnivariateFunctionDifferentiator";"org.apache.commons.math3.analysis.differentiation.UnivariateFunctionDifferentiator";2;"f";"t";"Err:512";;0;"java";2;"class";"t";"f";"f";"f"
